id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_clean,est_bookings_mo,occupancy_rate,projected_revenue
26232437,2 miles to Broadway| KingBed|FreePark|Pool|Geodis,197144624,David Lee,,District 17,36.12665557861328,-86.77851867675781,Entire home/apt,103.0,2,363,2025-09-15,4.11,1,242,45,,103.0,8.22,0.7,2163.0
26245408,Hillview House in 12th South w/ Pergola & Firepit!,15586733,Neal,,District 17,36.1248,-86.78187,Entire home/apt,272.0,2,151,2025-09-15,1.73,18,325,49,,272.0,3.46,0.346,2823.3599999999997
26260106,Modern Mega Home | Panoramic Skyline Views,101426897,Host Extraordinaires,,District 17,36.14672,-86.78281,Entire home/apt,368.0,2,181,2025-09-08,2.05,177,232,35,,368.0,4.1,0.41,4526.4
26306062,"That 60's Place -By Opry, Airport & Downtown-86""TV",190016295,Kim,,District 15,36.18533,-86.67154,Entire home/apt,89.0,2,102,2025-09-08,1.18,1,241,31,2018029700,89.0,2.36,0.23600000000000002,630.12
26354589,Cute condo #F on Shelby Ave premit #2017008301,428671522,Channing,,District 6,36.16878,-86.75998,Entire home/apt,83.0,1,230,2025-09-22,2.62,4,247,25,,83.0,5.24,0.524,1304.76
26356781,Nashville Charm. Music City Soul. Heart of It All,6278385,John,,District 17,36.13876,-86.76469,Entire home/apt,260.0,3,231,2025-09-07,2.64,1,103,31,,260.0,5.28,0.528,4118.400000000001
26445240,Dream Den Nashville,61082762,Brittney,,District 8,36.25345,-86.72149,Entire home/apt,142.0,1,108,2025-08-24,1.6,1,356,6,,142.0,3.2,0.32000000000000006,1363.2000000000003
26473813,Dogwood House:Cozy Hideaway near downtown,109712828,Kristin,,District 17,36.11523,-86.76453,Entire home/apt,202.0,3,206,2025-08-14,2.35,3,233,13,,202.0,4.7,0.47000000000000003,2848.2000000000003
26488177,Voted Best of Nashville - Vibrant & Fantastic Downtown Condo,133757060,Zac,,District 19,36.16279710440581,-86.78376633775358,Entire home/apt,115.0,1,663,2025-09-04,7.58,9,305,68,,115.0,15.16,0.7,2415.0
26501188,Beautiful 3 BDRM Townhome - 10 mins to Broadway !,5222914,Paul,,District 5,36.18311,-86.75063,Entire home/apt,258.0,1,126,2025-09-01,1.56,1,27,21,,258.0,3.12,0.312,2414.88
26638862,Lovely Cottage ~2 BR 2 BA~ 7 Min. To Downtown,23854221,Sara,,District 5,36.19376,-86.76383,Entire home/apt,200.0,1,171,2025-09-02,1.96,1,64,23,,200.0,3.92,0.392,2352.0
26658902,A7*) Grand Ole Gulch Home - Walk to Bars,206006183,Drew,,District 17,36.14614,-86.78563,Entire home/apt,312.0,2,277,2025-09-08,3.17,18,324,47,,312.0,6.34,0.634,5934.24
26662703,Serene & Modern House in an Authentic Neighborhood,17651188,Laura,,District 21,36.18169,-86.80889,Entire home/apt,202.0,3,57,2025-09-01,0.67,1,305,20,,202.0,1.34,0.134,812.0400000000001
26690269,Luxury Home 2 mi to Broadway Yard-Firepit & Garage,133589484,Christine Elizabeth,,District 21,36.18414,-86.80497,Entire home/apt,282.0,2,138,2025-07-19,1.59,1,276,11,,282.0,3.18,0.318,2690.28
26772755,The Pines on Trousdale!,201304408,Gail,,District 26,36.07721,-86.75761,Entire home/apt,161.0,31,47,2022-08-07,0.54,1,83,0,,161.0,1.08,0.10800000000000001,521.6400000000001
26780958,"Pet-friendly, colorful bungalow in the Nations",33239591,Anitra,,District 20,36.15904235839844,-86.84797668457031,Entire home/apt,104.0,2,125,2025-09-21,1.49,1,34,33,,104.0,2.98,0.298,929.76
26800336,Private Suite & Entrance - South Nashville,23044206,Gretchen,,District 26,36.06318,-86.75344,Entire home/apt,81.0,3,306,2025-09-22,3.53,1,17,26,,81.0,7.06,0.7,1701.0
26812474,Relaxing 1 Bed Retreat Just Outside Music City,134780538,Frank,,District 3,36.27588,-86.7655,Entire home/apt,79.0,2,358,2025-08-24,4.09,1,91,33,,79.0,8.18,0.7,1659.0
26848775,"WALK TO FIVE POINTS >> Clean, PRIVATE Guesthouse",201929123,Deb,,District 6,36.18682,-86.7436,Entire home/apt,128.0,2,155,2025-09-15,1.78,1,345,22,,128.0,3.56,0.356,1367.04
26917701,HeartofDtownNashville |WALK to it ALL | Pinnacle!,28196034,Dorinda,,District 19,36.16267776489258,-86.78369140625,Entire home/apt,187.0,2,391,2025-09-15,4.47,19,149,50,,187.0,8.94,0.7,3926.9999999999995
26954842,Log Cabin Retreat minutes from Downtown Nashville,31159071,Cory,,District 3,36.25565,-86.80797,Entire home/apt,165.0,2,326,2025-09-07,3.74,2,308,32,,165.0,7.48,0.7,3465.0
26996194,Rustic Nashville Home <10minutes from Downtown,203121079,John,,District 21,36.1581,-86.8261,Entire home/apt,190.0,2,140,2025-08-20,1.62,1,87,17,,190.0,3.24,0.324,1846.8
27047473,Cozy Bungalow*Close to Downtown*Free Parking!,150990116,Jennifer,,District 21,36.18275,-86.80951,Entire home/apt,169.0,2,182,2025-09-11,2.15,1,169,42,,169.0,4.3,0.42999999999999994,2180.1
27055831,Spacious Home by Geodis Park | 2.3 Mi to Broadway!,203574354,Chad,,District 17,36.13267,-86.76563,Entire home/apt,390.0,2,134,2025-09-21,1.61,1,341,19,,390.0,3.22,0.322,3767.4
27084353,Cozy Private House Close to Airport/Downtown/Opry,118711378,Dennis,,District 15,36.15308,-86.66041,Entire home/apt,137.0,30,74,2025-01-31,0.85,4,305,1,,137.0,1.7,0.16999999999999998,698.6999999999999
27134499,Buchanan Suite - Private Entry/Close to everything,15929189,Jordan,,District 21,36.18087,-86.80868,Entire home/apt,62.0,1,424,2025-09-01,4.99,1,224,61,,62.0,9.98,0.7,1302.0
27136966,Downtown Private Guest Loft with Cool Vintage Vibe-Sanitized,32592159,Stacy And Casey,,District 19,36.17557,-86.79755,Entire home/apt,108.0,1,551,2025-09-16,6.39,5,123,49,,108.0,12.78,0.7,2268.0
27192929,Victorian Home | Pool & Hot Tub | 3mi to DWTN,146677027,Ida,,District 6,36.18097,-86.73964,Entire home/apt,298.0,2,165,2025-09-15,2.05,1,27,26,,298.0,4.1,0.41,3665.3999999999996
27228775,"Disco Cowgirl House! Fire Pit, 2 mi to Downtown",204571824,Hilary,,District 5,36.17816,-86.76154,Entire home/apt,319.0,2,149,2025-09-01,1.71,2,309,2,,319.0,3.42,0.34199999999999997,3272.9399999999996
27258909,A3) New GULCH HOME - 4BR  - AMAZING VIEWS,206006183,Drew,,District 17,36.14363,-86.78358,Entire home/apt,327.0,2,138,2025-09-07,1.6,18,354,10,,327.0,3.2,0.32000000000000006,3139.2000000000007
27282037,Loft Over Broadway Strip,167417432,Allison,,District 19,36.161274,-86.776978,Entire home/apt,192.0,2,229,2025-09-14,2.7,9,288,34,,192.0,5.4,0.5400000000000001,3110.400000000001
27432114,2 - Skyline VIEWS - The Music City Collection,69852847,Laura And The Music City Collection Team,,District 21,36.15824,-86.79494,Entire home/apt,274.0,3,121,2025-09-02,1.41,25,311,20,,274.0,2.82,0.282,2318.04
27434683,Country Home With Game Room,21224226,Deborah,,District 10,36.36823,-86.7321,Entire home/apt,166.0,3,143,2025-08-10,1.69,1,341,14,,166.0,3.38,0.338,1683.24
27450078,Nashville Riverfront,40638300,Tambra,,District 15,36.21919,-86.70685,Entire home/apt,334.0,3,107,2025-08-24,1.28,1,342,15,2018056013,334.0,2.56,0.256,2565.12
27457444,Upscale Nashville Townhome on Golf Course*,99660730,Doc,,District 29,36.08668,-86.63363,Entire home/apt,261.0,2,56,2022-08-02,0.65,1,0,0,,261.0,1.3,0.13,1017.9000000000001
27479224,Skyline View Roofdeck Luxury TH near Downtown/BWay,16284736,Jordan,,District 5,36.19076,-86.77213,Entire home/apt,126.0,1,468,2025-09-22,5.4,1,65,65,,126.0,10.8,0.7,2646.0
27489460,3 - Downtown VIEWS - The Music City Collection,69852847,Laura And The Music City Collection Team,,District 19,36.15812,-86.79387,Entire home/apt,422.0,3,178,2025-09-07,2.05,25,271,28,,422.0,4.1,0.41,5190.599999999999
27500000,East Nashville private suite! “Little yellowbird”,95001277,Leah,,District 6,36.18745,-86.73828,Entire home/apt,69.0,2,196,2025-09-07,3.84,1,300,41,,69.0,7.68,0.7,1449.0
27605779,Nation Station,30725692,Jessica,,District 20,36.16279,-86.85371,Entire home/apt,205.0,1,38,2025-09-22,0.46,1,306,26,,205.0,0.92,0.09200000000000001,565.8000000000001
27606282,Upscale 4BR on Music Row near 12th S/Gulch/Broadwy,319913,Playlist,,District 17,36.13688278,-86.78701782,Entire home/apt,200.0,2,27,2025-08-17,0.32,23,275,10,STRP# - 2018041360,200.0,0.64,0.064,384.0
27611691,"River & Blues-Downtown, Parking, Pool, River Front",1954274,Deborah,,District 19,36.17422,-86.77999,Entire home/apt,160.0,2,446,2025-09-04,5.23,1,278,39,,160.0,10.46,0.7,3360.0
27631070,The Tennessee Texan,208509587,Evan,,District 16,36.09744,-86.72413,Entire home/apt,68.0,2,284,2025-09-08,3.37,1,143,26,,68.0,6.74,0.6739999999999999,1374.9599999999998
27655588,Delightful Nations Retreat,208707842,Holly,,District 20,36.16595,-86.86359,Entire home/apt,203.0,2,205,2024-10-02,2.39,1,59,1,,203.0,4.78,0.478,2911.02
27657731,Nashville/ Hermitage House,207100990,Will,,District 14,36.20098,-86.63072,Entire home/apt,139.0,2,69,2025-09-05,0.8,1,307,31,T2023045646,139.0,1.6,0.16000000000000003,667.2000000000002
27661355,"Music City Muse (8 beds, sleeps 13)",440360756,Chris,,District 21,36.16132,-86.80945,Entire home/apt,126.0,2,446,2025-09-15,5.27,56,232,54,,126.0,10.54,0.7,2646.0
27754755,Renovated Ranch on 1 Acre Close to Downtown!,21784536,Dave,,District 15,36.16121,-86.676,Entire home/apt,255.0,30,48,2024-10-01,0.56,2,178,1,,255.0,1.12,0.11200000000000002,856.8000000000001
27789062,Great location! Start here & explore Nashville!,209839953,Michelle,,District 17,36.13478,-86.7569,Entire home/apt,69.0,30,11,2024-09-03,0.16,1,330,0,,69.0,0.32,0.032,66.24
27807422,The Musician's Cottage,85360355,StayLocal,,District 15,36.15136,-86.69783,Entire home/apt,155.0,1,221,2025-08-31,2.56,125,326,24,,155.0,5.12,0.512,2380.8
27927088,HeartOfDtownNashville |Walk to it ALL | Pinnacle!,28196034,Dorinda,,District 19,36.16232,-86.78476,Entire home/apt,148.0,2,356,2025-09-15,4.14,19,155,50,,148.0,8.28,0.7,3108.0
27927532,Sleep 10 •Rooftop •Garage• UNDER 2 Mi to Broadway!,319913,Playlist,,District 17,36.13608932,-86.78652954,Entire home/apt,203.0,2,69,2025-05-12,0.81,23,6,4,STRP# - 2021028163,203.0,1.62,0.162,986.58
27959920,Nell's Haven Two Miles to Downtown & Broadway,187200206,Dwell,,District 21,36.18169,-86.80465,Entire home/apt,365.0,2,129,2024-11-29,1.5,3,91,1,,365.0,3.0,0.3,3285.0
27979443,Smooth Landing,143024971,Linda,,District 13,36.09274,-86.6759,Entire home/apt,99.0,3,67,2025-05-26,0.78,2,0,3,,99.0,1.56,0.156,463.32
28042539,Stay in Elvis'  Personal Suite. Guitar-Shaped Pool,1683708,Carlos And Cheryl,,District 19,36.15153,-86.79295,Entire home/apt,232.0,3,193,2025-09-21,2.27,4,305,11,,232.0,4.54,0.454,3159.84
28049102,Walkable East Nashville,211726625,John,,District 6,36.17888,-86.74777,Entire home/apt,106.0,1,373,2025-09-16,4.35,1,156,27,,106.0,8.7,0.7,2226.0
28052539,The NeST Nashville | Near Broadway in Art District,18920563,Robin,,District 17,36.134395599365234,-86.76444244384766,Entire home/apt,227.0,3,193,2025-08-13,2.33,1,117,20,,227.0,4.66,0.466,3173.46
28132994,Cozy Modern in Germantown – 1.5m walk to Broadway,2575655,Stephanie,,District 19,36.18059,-86.79298,Entire home/apt,323.0,3,175,2025-09-21,2.25,1,260,32,,323.0,4.5,0.45,4360.5
28148865,The Keystone on 3rd - Walkable & Close to Downtown,85360355,StayLocal,,District 19,36.184,-86.78963,Entire home/apt,110.0,1,241,2025-09-15,2.81,125,320,34,,110.0,5.62,0.5619999999999999,1854.6
28158642,Neighborhood Nook,212690684,Shannon,,District 17,36.1245,-86.75762,Entire home/apt,75.0,1,286,2025-09-20,3.35,1,49,67,,75.0,6.7,0.67,1507.5
28337557,Entire Home | Quiet Neighborhood | Private Yard,48808401,Clay,,District 24,36.12931823730469,-86.85765838623047,Entire home/apt,136.0,2,503,2025-09-06,5.96,1,102,74,2018058061,136.0,11.92,0.7,2856.0
28365055,Large Home Downtown | Spacious & Comfy,101426897,Host Extraordinaires,,District 21,36.17043,-86.80987,Entire home/apt,140.0,2,141,2025-08-18,1.66,177,252,6,,140.0,3.32,0.33199999999999996,1394.3999999999999
28392659,"Oasis. Downtown Nashville. Bars, Shops, Food. Pool",179452506,Carrie,,District 17,36.12642,-86.77856,Entire home/apt,103.0,1,165,2025-06-08,1.93,6,143,9,,103.0,3.86,0.386,1192.74
28400309,❤️Cozy & Chic Rustic Retreat Log Home❤️Near Opry♫,81344424,Douglas R,,District 15,36.22558,-86.68705,Entire home/apt,189.0,2,178,2025-09-08,2.1,2,31,28,,189.0,4.2,0.42000000000000004,2381.4
28410059,E Nashville*1/2 Block to 5Points*1BR/1BA*G-Fiber.,99547311,Crystal,,District 5,36.17839,-86.75261,Entire home/apt,65.0,30,75,2025-01-31,0.88,2,88,2,,65.0,1.76,0.17600000000000002,343.20000000000005
28429712,"Modern Elegance | Spacious, Cozy & Prime Location",101426897,Host Extraordinaires,,District 17,36.13723,-86.79113,Entire home/apt,175.0,2,198,2025-09-07,2.31,177,260,31,,175.0,4.62,0.46199999999999997,2425.5
28455899,Skyline Views - Walk to Gulch & Close to Broadway!,214805611,Chad,,District 17,36.14497,-86.78453,Entire home/apt,293.0,2,160,2025-09-14,1.88,1,353,31,,293.0,3.76,0.376,3305.04
28458232,30+ day min Entire Residential home-The Blue House,173371709,Joseph,,District 16,36.09899,-86.71677,Entire home/apt,373.0,30,5,2024-12-18,0.21,1,120,2,,373.0,0.42,0.042,469.98
28461946,Stylish Rooftop • 3 Miles to Broadway/sleeps 6!,319913,Playlist,,District 5,36.18947601,-86.77288055,Entire home/apt,117.0,2,29,2025-09-15,0.37,23,6,6,2021042385,117.0,0.74,0.074,259.74
28467637,Private Guest House - Just 4 miles to Downtown!,83621335,Erin,,District 16,36.10837,-86.74465,Entire home/apt,100.0,2,127,2025-08-14,1.49,1,154,17,,100.0,2.98,0.298,894.0
28509493,Nashville Nest~15 mins from Broadway,214687371,Blake,,District 13,36.14483,-86.63906,Entire home/apt,118.0,4,221,2025-08-22,2.6,3,61,22,,118.0,5.2,0.52,1840.8
28513586,Walkable East Nashville. 6 Mins to Downtown,57207942,Jaison,,District 6,36.18553,-86.74645,Entire home/apt,183.0,2,139,2025-08-31,1.65,2,348,23,,183.0,3.3,0.32999999999999996,1811.6999999999998
28559018,"Cora's Place, Nashville",193915173,Alvin,,District 21,36.15833,-86.8261,Entire home/apt,83.0,2,252,2025-09-16,2.95,1,211,50,2018050056,83.0,5.9,0.5900000000000001,1469.1000000000001
28560089,Burkitt Ranch,215543884,Angelique,,District 31,35.99111,-86.66363,Entire home/apt,58.0,30,36,2025-05-13,0.42,1,231,3,,58.0,0.84,0.084,146.16
28585183,The Retreat At Opry Hills,117174684,Phouthong,,District 15,36.1827,-86.69282,Entire home/apt,183.0,2,56,2025-09-21,3.55,1,305,42,,183.0,7.1,0.7,3842.9999999999995
28587150,Remodeled Guest Suite in Quaint Bungalow,18338731,Aaron,,District 15,36.16584,-86.68315,Entire home/apt,90.0,2,296,2025-09-10,3.53,1,212,48,,90.0,7.06,0.7,1889.9999999999998
28655303,The Nest - pet friendly - near downtown!,132765119,Debbie,,District 21,36.16408,-86.80431,Entire home/apt,99.0,2,369,2025-09-06,4.34,3,323,44,,99.0,8.68,0.7,2079.0
28717786,Hermitage studio non-smoker only please,812128,Patricia And John,,District 12,36.173673,-86.59163600000001,Entire home/apt,60.0,31,0,,0.0,9,38,0,,60.0,0.0,0.0,0.0
28718896,Convenient Downtown 6 Bed 2.5 B NFL Sunday Ticket,55196455,Jeff,,District 5,36.17910004,-86.75900269,Entire home/apt,186.0,1,63,2025-07-05,0.74,12,138,1,,186.0,1.48,0.148,825.8399999999999
28755287,East Nash Stay Near Hotspots,216897354,Mary & Willie,,District 5,36.17888,-86.75897,Entire home/apt,110.0,2,233,2025-09-07,2.75,1,328,30,,110.0,5.5,0.55,1815.0000000000002
28847024,"The Amethyst. Beautiful and Walkable to Cafes, Shops, Bars",217521865,Randy + Diane,,District 19,36.17793,-86.78847,Entire home/apt,135.0,1,642,2025-09-07,7.66,3,138,90,,135.0,15.32,0.7,2835.0
28864803,Sleek & Central Stay for Work Trips!,171176713,Mercury,,District 19,36.15187,-86.78508,Entire home/apt,137.0,2,271,2025-09-01,3.19,10,159,13,,137.0,6.38,0.638,2622.18
28866427,Modern Luxury 6 Beds Rooftop Deck 3 mi to Downtown,46299527,Mark,,District 7,36.19868,-86.74005,Entire home/apt,190.0,1,270,2025-09-07,3.18,2,341,37,,190.0,6.36,0.636,3625.2000000000003
28915642,Downtown Nashville Comfy & Cozy (D),157362828,Ron & Susan,,District 19,36.16005,-86.80126,Entire home/apt,97.0,2,235,2025-09-16,2.81,9,145,53,,97.0,5.62,0.5619999999999999,1635.4199999999998
28930638,Nashville Fav! Private Garage & Close to Broadway,36393087,Allison,,District 2,36.19413,-86.778336,Entire home/apt,198.0,2,112,2025-07-25,1.32,4,354,11,,198.0,2.64,0.264,1568.16
28952938,Boutique Condo in the Heart of Dynamic 12 South,45101594,Scarlett,,District 17,36.12326,-86.78975,Entire home/apt,202.0,2,344,2025-08-18,4.09,51,325,44,,202.0,8.18,0.7,4242.0
28980404,Southside Extraordinaire | Near The Gulch,101426897,Host Extraordinaires,,District 17,36.14568,-86.78074,Entire home/apt,342.0,2,192,2025-09-02,2.26,177,225,24,,342.0,4.52,0.45199999999999996,4637.5199999999995
28987936,Southern Suite 4 miles from Broadway,96561442,Kayla,,District 15,36.16216,-86.70848,Entire home/apt,89.0,2,326,2025-08-25,3.88,1,120,19,,89.0,7.76,0.7,1868.9999999999998
29009493,Luxury Suite 1 Mile To Broadway w/Private Parking,70706732,Ronnie Lee,,District 17,36.14455,-86.76479,Entire home/apt,128.0,1,434,2025-09-21,5.12,1,226,71,,128.0,10.24,0.7,2688.0
29039559,"Charming, quiet and hip apt. Great neighborhood!",120122936,Jeffrey Wayne,,District 6,36.18355,-86.74491,Entire home/apt,65.0,1,497,2025-09-07,5.87,3,313,63,,65.0,11.74,0.7,1365.0
29056520,Boutique Studio in Heart of Dynamic 12 South #203,45101594,Scarlett,,District 17,36.12326,-86.78975,Entire home/apt,117.0,2,303,2025-09-07,3.58,51,325,35,,117.0,7.16,0.7,2457.0
29072818,Private East Nashville Getaway,11865937,Andrew Wade,,District 6,36.182,-86.74111,Entire home/apt,234.0,2,171,2025-09-21,2.03,1,99,13,,234.0,4.06,0.40599999999999997,2850.12
29103540,Great location near Opry Mills and Airport!,80372333,Carol,,District 13,36.1452,-86.64273,Entire home/apt,65.0,30,22,2025-08-09,0.28,1,275,2,,65.0,0.56,0.05600000000000001,109.20000000000002
29127695,Modern Comfort | Central Location | Seamless Stays,101426897,Host Extraordinaires,,District 21,36.18036,-86.80965,Entire home/apt,242.0,2,166,2025-07-13,1.97,177,35,30,,242.0,3.94,0.394,2860.44
29185445,Music City Memories Downtown - Parking Included,159458654,Russell,,District 19,36.16268,-86.78369,Entire home/apt,217.0,2,346,2025-09-21,4.19,3,145,45,,217.0,8.38,0.7,4557.0
29210307,"Luxe Rooftop, Firepit, Walk2 Broadway",72156,Adam,,District 19,36.17296,-86.79755,Entire home/apt,241.0,2,50,2025-09-12,0.59,6,305,9,,241.0,1.18,0.11800000000000001,853.1400000000001
29218046,Private Apartment in Cozy East Nash Home,99579081,Cornelius,,District 6,36.18407,-86.70979,Entire home/apt,74.0,1,222,2025-09-19,2.63,1,226,36,,74.0,5.26,0.526,1167.72
29261515,Walk to Broadway's Live Music Spots from a Hip Townhouse,39323330,David,,District 19,36.15544,-86.77036,Entire home/apt,282.0,2,389,2025-09-15,4.64,5,234,60,,282.0,9.28,0.7,5922.0
29337128,Three Story Home With Urban Courtyard Minutes to Downtown,101769523,Jenny & Henry,,District 17,36.13544,-86.78101,Entire home/apt,329.0,1,98,2025-07-06,1.26,5,306,12,,329.0,2.52,0.252,2487.2400000000002
29385968,Lockeland Luxe｜Walk to 5 Points｜2 mi to Broadway,28658845,Heather,,District 6,36.17045,-86.74659,Entire home/apt,259.0,3,145,2025-09-14,1.89,1,322,46,2019008848,259.0,3.78,0.378,2937.06
29389616,Dolly's Dream House/RfTop Deck/14 Beds/2nd Hm Opt.,104850762,DC Capital,,District 21,36.15561,-86.81977,Entire home/apt,320.0,2,138,2025-08-25,1.65,19,306,19,,320.0,3.3,0.32999999999999996,3167.9999999999995
29480719,Downtown Nashvile - Comfy & Cozy (B),157362828,Ron & Susan,,District 19,36.16005,-86.80126,Entire home/apt,117.0,2,177,2025-09-18,2.12,9,144,23,,117.0,4.24,0.42400000000000004,1488.2400000000002
29487235,3BR Walkable Germantown Getaway < 2 mi to Broadway,5324006,Sarah,,District 19,36.18195,-86.7952,Entire home/apt,186.0,1,83,2025-09-21,5.12,1,168,59,,186.0,10.24,0.7,3905.9999999999995
29492548,Downtown Nashville  - Comfy & Cozy (A),157362828,Ron & Susan,,District 19,36.16004943847656,-86.80126190185547,Entire home/apt,106.0,2,220,2025-09-19,2.63,9,137,33,,106.0,5.26,0.526,1672.68
29511447,The Cozy Local | Walkable to Music Row & The Gulch,101426897,Host Extraordinaires,,District 19,36.14758,-86.78833,Entire home/apt,218.0,2,176,2025-08-24,2.1,177,249,20,,218.0,4.2,0.42000000000000004,2746.8
29543248,Downtown Nashville - Comfy & Cozy (C),157362828,Ron & Susan,,District 19,36.16005,-86.80126,Entire home/apt,98.0,2,202,2025-09-22,2.41,9,146,44,,98.0,4.82,0.48200000000000004,1417.0800000000002
29597526,The Best of Nashville-5 minutes from Downtown!,61854838,Danette,,District 21,36.15838,-86.82899,Entire home/apt,375.0,2,26,2025-07-06,0.93,1,294,7,,375.0,1.86,0.186,2092.5
